GWL;x;y;eusr5000;aet;pdsi;pet;soil;srad;swe;NDVI;DHM
176.8475;408336.0602;5334627.711;133.5734;52.6775;-1.0456;64.5692;46.1392;134.335;2.475;0.8164;179
246.4808;402439.4476;5305371.337;133.5734;49.28;-0.9268;64.5325;37.165;135.5692;2.1833;0.6184;246
101.1036;450881.2172;5434011.25;120.7396;46.2917;-1.7238;64.6425;44.1775;130.6742;2.125;0.2995;107
110.5545;444927.5699;5416487.205;120.7396;49.0583;-1.4246;63.0875;46.6533;131.9092;2.7667;0.6717;120
115.7303;453079.3256;5416415.235;133.5734;50.6775;-1.2648;62.815;50.2875;131.725;3.3583;0.7165;123
94.6716;474114.0564;5493295.656;133.5734;47.3183;-1.9264;64.515;56.4617;126.2225;2.2583;0.4894;100
101.0152;473538.2528;5459323.105;92.1853;47.4742;-1.8381;64.2108;52.4783;128.3758;2.1833;0.7729;119
190.4571;399190.6823;5320646.247;133.5734;51.5833;-0.9154;65.8467;42.2;135.5892;2.3;0.6443;190
191.4684;398943.8056;5316731.792;120.7396;50.0725;-0.9068;65.42;39.795;135.8467;1.9333;0.6357;198
217.8365;407547.3868;5315987.057;133.5734;51.1058;-1.031;64.6258;39.6225;135.44;2.125;0.7899;223
136.0671;421765.7773;5382615.653;120.7396;50.0817;-1.4869;61.9117;51.365;132.2933;2.575;0.8703;143
145.8835;421205.9787;5371899.902;133.5734;52.6225;-1.3976;64.5083;51.1517;132.0442;2.2417;0.5939;153
149.7248;414759.5498;5361093.203;133.5734;51.115;-1.4185;64.1292;49.1283;133.0925;2.3667;0.6823;149
217.749;416295.9158;5326252.003;133.5734;52.6808;-1.1355;62.7625;44.3408;134.0183;2.95;0.8255;233
101.2725;451167.1033;5433485.457;120.7396;46.2917;-1.7238;64.6425;44.1775;130.6742;2.125;0.4156;109
88.1405;464298.98;5481220.489;92.1853;46.855;-1.8786;65.8308;48.9783;126.3717;1.475;0.6569;96
93.1981;465674.4014;5466860.15;92.1853;46.68;-1.8728;65.155;49.4192;128.4683;1.7333;0.3881;103
96.9582;476795.9713;5472459.87;92.1853;49.9942;-1.8281;65.665;56.4942;127.2592;2.2;0.3682;117
191.9386;398581.9547;5315332.353;120.7396;50.0725;-0.9068;65.42;39.795;135.8467;1.9333;0.4262;207
135.015;413232.1872;5379102.049;120.7396;50.28;-1.5935;65.3317;49.1117;132.1;1.6417;0.5859;137
150.1428;412289.5352;5360148.578;133.5734;50.645;-1.4412;64.3317;48.7092;133.2392;2.3083;0.5467;153
122.4706;425100.4625;5396893.99;120.7396;49.8208;-1.5158;63.6825;46.2292;132.17;2.0583;0.6809;123
145.114;420366.3156;5372289.748;133.5734;52.6225;-1.3976;64.5083;51.1517;132.0442;2.2417;0.5638;149
149.9187;413930.8802;5360688.363;133.5734;51.115;-1.4185;64.1292;49.1283;133.0925;2.3667;0.6728;150
101.9411;450045.547;5433313.529;120.7396;46.2917;-1.7238;64.6425;44.1775;130.6742;2.125;0.6119;102
111.3685;445810.2182;5416158.336;133.5734;49.9458;-1.3758;63.7133;47.475;131.4142;2.8833;0.6131;119
115.863;452061.7291;5415348.66;133.5734;50.6775;-1.2648;62.815;50.2875;131.725;3.3583;0.7398;124
94.6978;475244.6018;5490658.692;133.5734;47.1717;-1.8868;64.5575;55.335;126.0392;2.0417;0.6394;102
109.2452;463710.1458;5437398.881;133.5734;46.9783;-1.8172;64.0508;49.2833;130.0117;2.3583;0.6192;112
190.4383;400565.1365;5320263.396;133.5734;51.7567;-0.9564;65.4158;42.1625;135.5467;2.3417;0.8113;196
198.7873;394086.7821;5304991.494;120.7396;47.8317;-0.9023;65.0858;36.2392;136.215;1.825;0.7328;206
191.3751;400764.0834;5315926.11;133.5734;50.6192;-0.9426;65.3667;39.8617;135.7775;2.0167;0.6405;196
254.8089;402234.5302;5303557.062;133.5734;49.28;-0.9268;64.5325;37.165;135.5692;2.1833;0.6775;254
123.5122;424044.8847;5395480.552;120.7396;49.8175;-1.5284;62.5192;48.1925;132.0683;2.25;0.6438;125
137.2858;425124.4335;5383055.478;133.5734;50.7133;-1.4238;62.1108;50.88;132.135;2.675;0.8036;141
150.8809;416322.9253;5360471.452;133.5734;51.115;-1.4185;64.1292;49.1283;133.0925;2.3667;0.5629;153
115.4733;451483.9586;5415978.409;133.5734;50.6775;-1.2648;62.815;50.2875;131.725;3.3583;0.6973;117
100.4162;468049.4388;5458155.597;120.7396;46.3758;-1.848;64.4892;50.1192;129.06;2.1333;0.8443;115
143.2854;413700.9854;5370139.606;120.7396;50.0325;-1.5368;64.4483;49.1733;132.8783;1.9167;0.53;142
160.7392;411049.0172;5349228.921;133.5734;52.4625;-1.2188;64.335;48.5083;133.3742;2.7917;0.6685;162
194.0379;410391.2446;5326028.093;133.5734;52.6542;-1.1082;65.0767;42.2742;134.725;2.0;0.7965;193
151.7621;416061.029;5359290.921;133.5734;51.115;-1.4185;64.1292;49.1283;133.0925;2.3667;0.5135;154
128.2601;432084.6676;5393809.221;133.5734;51.2867;-1.3056;63.3408;48.7883;132.0267;2.8667;0.7807;130
94.4166;475226.6076;5489226.258;92.1853;47.1717;-1.8868;64.5575;55.335;126.0392;2.0417;0.4484;105
97.5454;472816.5502;5465947.475;92.1853;47.4342;-1.8583;64.66;52.3767;128.2375;2.025;0.7809;115
101.8237;470887.3069;5457105.002;92.1853;46.8325;-1.8359;64.3942;51.2533;128.7292;2.1833;0.3969;107
101.1724;476948.9012;5464945.856;92.1853;49.5108;-1.8463;65.5083;55.4658;127.6508;2.15;0.6498;106
191.9592;397829.2552;5315174.417;120.7396;50.0725;-0.9068;65.42;39.795;135.8467;1.9333;0.6532;196
178.6399;407668.3179;5332705.471;133.5734;52.6775;-1.0456;64.5692;46.1392;134.335;2.475;0.7308;178
144.3263;417647.4053;5371423.094;133.5734;51.1942;-1.465;64.22;49.9667;132.7517;2.0917;0.8629;150
151.998;415496.2539;5358664.17;133.5734;51.115;-1.4185;64.1292;49.1283;133.0925;2.3667;0.5669;151
147.4646;426423.9003;5377767.573;133.5734;52.8958;-1.2974;63.1358;51.9192;132.0575;3.0917;0.6501;155
102.6447;449640.7057;5432134.997;120.7396;47.095;-1.7077;64.4767;45.1608;131.1183;2.1833;0.3437;106
88.6353;463396.3395;5480488.782;92.1853;46.5525;-1.8816;65.4192;47.8442;126.1317;1.55;0.4791;99
111.2425;457224.6953;5426627.167;133.5734;48.3225;-1.6665;64.1583;47.4625;131.0867;2.575;0.8759;123
100.7212;475845.3364;5462091.991;92.1853;47.8033;-1.8405;64.575;53.0583;128.2117;2.0833;0.6761;109
212.2658;393534.0084;5293185.197;133.5734;46.0725;-0.7076;64.2758;32.7458;136.6858;2.0167;0.712;230
151.2695;412039.6338;5359061.011;133.5734;50.645;-1.4412;64.3317;48.7092;133.2392;2.3083;0.6043;151
207.5507;405115.3554;5315225.374;133.5734;49.8033;-0.975;64.7067;38.8292;135.7258;2.025;0.7005;215
135.7549;417089.6473;5381392.14;120.7396;50.7833;-1.4982;64.2992;49.9208;132.4233;2.15;0.6369;135
146.7857;420076.4311;5370720.373;133.5734;52.6225;-1.3976;64.5083;51.1517;132.0442;2.2417;0.5124;148
111.2688;436682.8512;5413283.477;120.7396;49.7508;-1.3992;63.4758;45.9792;131.825;2.4583;0.8178;116
160.188;427983.277;5377437.706;133.5734;52.8958;-1.2974;63.1358;51.9192;132.0575;3.0917;0.5794;162
109.6145;441440.9582;5415616.55;120.7396;48.8558;-1.4403;63.2575;45.765;131.9183;2.5583;0.669;111
94.4158;472604.6664;5495162.925;133.5734;45.7708;-2.0022;63.8375;53.9683;126.1092;1.975;0.6373;97
95.4507;473608.2484;5479680.038;92.1853;47.785;-1.8658;64.5983;55.11;126.7642;2.0333;0.6152;107
93.7993;464965.6793;5464496.091;120.7396;46.5658;-1.8563;64.88;49.4158;128.5217;1.8417;0.5971;95
102.3091;469061.0322;5455216.764;92.1853;46.1892;-1.8403;63.8833;50.0892;129.3317;2.2167;0.8274;120
111.1243;463855.0822;5434111.186;133.5734;47.4483;-1.8098;63.055;50.1708;130.2967;2.5167;0.7869;119
137.794;413159.2119;5376488.086;120.7396;50.0225;-1.5484;65.0983;48.8325;132.6742;1.7417;0.6861;137
180.1988;408870.8449;5332329.617;133.5734;52.6775;-1.0456;64.5692;46.1392;134.335;2.475;0.756;183
135.6474;418746.985;5382085.864;120.7396;49.9225;-1.5432;63.0958;50.4158;132.2708;2.325;0.784;146
143.7404;415821.1362;5370428.491;133.5734;50.445;-1.4928;64.0125;49.765;132.8192;2.05;0.8589;155
110.6897;443567.1112;5415360.653;120.7396;49.0583;-1.4246;63.0875;46.6533;131.9092;2.7667;0.6707;115
92.5748;463504.2651;5466013.497;120.7396;46.68;-1.8728;65.155;49.4192;128.4683;1.7333;0.6944;94
101.3578;463104.3932;5447221.974;120.7396;45.9583;-1.8293;64.385;48.0175;130.26;2.1833;0.5068;110
106.5101;465926.2696;5443966.26;133.5734;46.5758;-1.8082;64.1692;49.1092;130.1167;2.2583;0.637;110
99.2969;476220.1952;5467707.758;92.1853;49.5108;-1.8463;65.5083;55.4658;127.6508;2.15;0.5015;107
191.4682;400169.3144;5317330.552;133.5734;51.5833;-0.9154;65.8467;42.2;135.5892;2.3;0.842;198
179.5422;407953.2037;5331774.837;133.5734;52.6775;-1.0456;64.5692;46.1392;134.335;2.475;0.674;177
125.0784;424674.6303;5393091.501;120.7396;49.8175;-1.5284;62.5192;48.1925;132.0683;2.25;0.7041;127
137.3677;423675.0105;5381636.041;133.5734;50.7133;-1.4238;62.1108;50.88;132.135;2.675;0.826;147
153.3519;414435.6749;5356428.058;133.5734;52.33;-1.3603;64.3942;49.5275;133.0525;2.55;0.6466;156
224.0229;415325.2994;5321924.702;133.5734;52.6475;-1.1116;64.4583;42.1933;134.4708;2.225;0.4833;229
108.7101;439092.8927;5417654.742;120.7396;48.8558;-1.4403;63.2575;45.765;131.9183;2.5583;0.7438;112
112.2295;446840.8072;5415181.725;133.5734;49.9458;-1.3758;63.7133;47.475;131.4142;2.8833;0.6024;119
113.8286;460362.452;5426143.356;133.5734;48.7858;-1.6698;63.8383;48.9508;131.0008;2.8;0.5602;117
94.4787;472351.7634;5494456.206;133.5734;45.7708;-2.0022;63.8375;53.9683;126.1092;1.975;0.6946;98
98.6166;471893.9146;5463714.366;133.5734;47.035;-1.8513;64.4292;51.9858;128.7167;2.1167;0.758;113
103.8906;470161.5905;5452153.98;92.1853;46.6208;-1.8293;64.1583;50.81;129.3275;2.2667;0.8675;116
99.4579;477130.8331;5468415.476;92.1853;49.5108;-1.8463;65.5083;55.4658;127.6508;2.15;0.6183;111
192.8865;400797.0754;5314359.737;133.5734;50.6192;-0.9426;65.3667;39.8617;135.7775;2.0167;0.5781;197
172.2447;397950.1586;5333685.096;120.7396;52.8733;-0.9756;65.0167;48.2467;134.8367;2.9;0.602;179
214.6277;392374.4715;5291447.885;120.7396;46.0725;-0.7076;64.2758;32.7458;136.6858;2.0167;0.6022;234
140.548;413069.2418;5372852.529;120.7396;50.0225;-1.5484;65.0983;48.8325;132.6742;1.7417;0.5206;141
219.6202;407779.2989;5313820.93;133.5734;51.1058;-1.031;64.6258;39.6225;135.44;2.125;0.7348;220
124.0435;423455.1207;5395400.583;120.7396;49.6583;-1.5306;63.5992;47.8258;132.105;2.15;0.8362;130
156.4884;413971.8586;5355049.606;133.5734;52.33;-1.3603;64.3942;49.5275;133.0525;2.55;0.5467;161
217.7586;413838.8883;5321829.734;133.5734;52.6475;-1.1116;64.4583;42.1933;134.4708;2.225;0.8846;230
120.4124;438622.0704;5403482.378;133.5734;51.58;-1.2154;63.5;48.8208;131.7425;2.875;0.8135;123
106.0748;445831.2098;5422312.898;120.7396;48.4725;-1.4476;63.3667;46.4508;131.4308;2.7167;0.6423;108
87.7993;460493.5034;5482786.89;92.1853;45.9725;-1.8648;65.2742;45.7658;126.1483;1.5333;0.2917;96
94.4439;471803.9822;5494442.215;133.5734;45.7708;-2.0022;63.8375;53.9683;126.1092;1.975;0.624;96
93.6314;463663.1958;5463109.648;120.7396;46.5658;-1.8563;64.88;49.4158;128.5217;1.8417;0.5751;95
103.6396;468297.3323;5451983.056;92.1853;46.1892;-1.8403;63.8833;50.0892;129.3317;2.2167;0.8685;110
107.5586;470422.4809;5443185.557;133.5734;47.2358;-1.8173;63.9283;50.7258;129.4375;2.4167;0.5993;112
100.0192;476193.1995;5463080.598;92.1853;48.7925;-1.8585;64.6125;54.8633;128.18;2.3167;0.6509;106
210.1041;398927.8508;5303089.249;133.5734;48.2958;-0.8426;64.32;35.9867;136.0683;2.2667;0.4332;223
139.9806;411339.9324;5372764.564;120.7396;50.0225;-1.5484;65.0983;48.8325;132.6742;1.7417;0.6742;143
145.2181;417117.6159;5369590.824;133.5734;51.1942;-1.465;64.22;49.9667;132.7517;2.0917;0.5579;149
159.3457;414374.6973;5354193.947;133.5734;52.33;-1.3603;64.3942;49.5275;133.0525;2.55;0.4956;161
111.5337;443955.956;5414707.913;120.7396;49.0583;-1.4246;63.0875;46.6533;131.9092;2.7667;0.7059;120
93.0259;463223.3668;5461625.238;120.7396;46.2167;-1.845;65.075;47.9642;128.6642;1.8333;0.6234;94
104.2387;473376.3107;5451918.06;133.5734;47.1808;-1.8219;64.1258;51.8808;128.8467;2.2833;0.4071;110
99.8124;476193.1995;5463080.598;92.1853;48.7925;-1.8585;64.6125;54.8633;128.18;2.3167;0.6509;106
182.4158;393972.7315;5326607.902;120.7396;50.5392;-0.9425;65.8642;44.625;135.4233;2.5667;0.8248;188
192.5255;399121.7448;5313830.952;120.7396;50.0725;-0.9068;65.42;39.795;135.8467;1.9333;0.5716;196
145.3804;412644.4023;5366641.997;133.5734;50.1767;-1.4729;64.0742;49.11;132.9483;2.1583;0.5646;148
183.4703;409602.555;5330788.222;133.5734;52.6617;-1.0931;64.8758;44.535;134.6133;2.4333;0.8283;194
187.2495;405380.214;5324713.627;133.5734;52.3225;-1.0178;64.7467;43.8408;135.095;2.4583;0.6686;186
145.587;418107.2199;5370084.627;133.5734;51.1942;-1.465;64.22;49.9667;132.7517;2.0917;0.8616;153
222.7745;413079.1889;5320839.119;133.5734;53.2258;-1.1142;64.7483;41.2658;134.3583;2.1833;0.8879;234
111.0202;443158.2735;5414341.059;120.7396;49.0583;-1.4246;63.0875;46.6533;131.9092;2.7667;0.8769;119
92.2206;460434.4745;5463576.477;120.7396;46.0558;-1.8322;65.0508;46.3442;128.3458;1.875;0.5774;96
112.0839;456319.0522;5425432.644;133.5734;48.3225;-1.6665;64.1583;47.4625;131.0867;2.575;0.6534;119
94.4743;473956.1286;5495531.772;133.5734;47.3183;-1.9264;64.515;56.4617;126.2225;2.2583;0.424;100
192.7289;397328.4653;5312252.587;120.7396;48.4292;-0.9072;65.1517;37.7058;136.175;1.8667;0.7302;201
214.9816;391687.7457;5290284.346;120.7396;46.0725;-0.7076;64.2758;32.7458;136.6858;2.0167;0.6251;226
140.0228;411275.958;5372793.553;120.7396;50.0225;-1.5484;65.0983;48.8325;132.6742;1.7417;0.6742;141
126.029;423075.2688;5392141.877;120.7396;49.6583;-1.5306;63.5992;47.8258;132.105;2.15;0.6113;130
147.4256;419876.5107;5369460.875;133.5734;51.1942;-1.465;64.22;49.9667;132.7517;2.0917;0.8502;157
112.2441;436194.0445;5411226.295;120.7396;49.7508;-1.3992;63.4758;45.9792;131.825;2.4583;0.7504;115
102.8392;450819.2369;5430584.607;120.7396;47.095;-1.7077;64.4767;45.1608;131.1183;2.1833;0.7769;108
106.7048;442813.4089;5422074.996;120.7396;47.88;-1.4782;62.6783;45.96;131.8542;2.625;0.7572;112
92.7521;462175.7857;5463671.432;120.7396;46.2167;-1.845;65.075;47.9642;128.6642;1.8333;0.5641;94
97.0799;455514.3992;5447777.778;120.7396;44.7467;-1.8263;63.6242;45.1442;130.425;2.1417;0.6641;99
94.8926;473470.3067;5484323.207;92.1853;47.3583;-1.8148;64.5058;55.2392;126.4958;2.0333;0.4628;100
96.401;473037.4752;5476984.104;92.1853;48.3108;-1.8554;64.9658;54.695;127.1683;1.7917;0.6182;107
106.8197;467703.5618;5442276.928;133.5734;46.9308;-1.814;64.1158;49.5983;129.5933;2.2167;0.3717;112
192.7603;397645.3368;5312866.341;120.7396;50.0725;-0.9068;65.42;39.795;135.8467;1.9333;0.8388;201
181.608;408760.8846;5330677.268;133.5734;52.6617;-1.0931;64.8758;44.535;134.6133;2.4333;0.7531;181
200.1341;411029.9958;5324124.837;133.5734;52.6542;-1.1082;65.0767;42.2742;134.725;2.0;0.6881;199
233.4315;408096.1749;5312707.379;133.5734;51.1058;-1.031;64.6258;39.6225;135.44;2.125;0.597;239
135.8848;415178.4104;5380146.634;120.7396;50.4125;-1.5239;64.8108;49.3342;132.375;1.9;0.6053;141
144.5957;414138.8077;5368539.242;133.5734;50.445;-1.4928;64.0125;49.765;132.8192;2.05;0.7537;151
103.424;450803.2432;5430580.609;120.7396;47.095;-1.7077;64.4767;45.1608;131.1183;2.1833;0.7769;109
89.3168;464517.8958;5483439.613;92.1853;46.5875;-1.9904;65.615;49.0883;125.9742;1.55;0.488;101
111.9603;464977.6329;5432677.753;133.5734;47.4483;-1.8098;63.055;50.1708;130.2967;2.5167;0.7182;117
183.1572;393925.7574;5325329.406;120.7396;50.2658;-0.8995;66.12;42.8783;135.735;2.4333;0.7977;187
193.598;400150.3378;5312923.314;133.5734;50.0725;-0.9068;65.42;39.795;135.8467;1.9333;0.6408;198
139.9719;411248.9689;5372842.533;120.7396;50.0225;-1.5484;65.0983;48.8325;132.6742;1.7417;0.6742;138
153.6402;411782.733;5356091.192;133.5734;51.5092;-1.3811;64.6292;48.755;133.0992;2.3417;0.5989;155
161.0636;408392.0707;5347390.652;133.5734;51.87;-1.1813;64.6258;48.1033;133.5875;2.4833;0.6551;163
194.4845;412570.3915;5329746.624;133.5734;52.3958;-1.1159;64.0033;44.3533;134.465;2.4917;0.7152;204
127.3726;422345.5587;5390852.387;120.7396;49.5775;-1.5506;62.0033;50.2983;132.07;2.4833;0.5276;133
136.6522;416547.8617;5380066.665;120.7396;50.4125;-1.5239;64.8108;49.3342;132.375;1.9;0.5176;138
112.2103;436524.9126;5410831.452;120.7396;49.7508;-1.3992;63.4758;45.9792;131.825;2.4583;0.5645;115
103.4201;450803.2432;5430580.609;120.7396;47.095;-1.7077;64.4767;45.1608;131.1183;2.1833;0.7769;109
110.3175;440907.1695;5413512.387;120.7396;50.6058;-1.3032;64.1492;46.7517;131.4708;2.65;0.5243;113
185.0024;396293.8195;5323786.013;120.7396;52.23;-0.9049;66.1892;44.485;135.8767;2.825;0.4866;184
140.1001;411390.9123;5372917.503;120.7396;50.0225;-1.5484;65.0983;48.8325;132.6742;1.7417;0.7236;144
161.2098;410240.3353;5347379.656;133.5734;51.87;-1.1813;64.6258;48.1033;133.5875;2.4833;0.5351;168
128.2213;423824.9671;5391162.265;120.7396;49.8175;-1.5284;62.5192;48.1925;132.0683;2.25;0.7859;131
137.3292;418527.0683;5379746.792;120.7396;50.7833;-1.4982;64.2992;49.9208;132.4233;2.15;0.5888;140
152.1773;422395.5015;5367451.675;133.5734;52.7433;-1.3423;63.9217;50.9992;132.5592;2.6417;0.7061;156
128.3488;427013.6928;5392131.883;120.7396;50.3617;-1.4642;62.8692;47.9358;132.0217;2.725;0.7239;128
102.2078;450803.2432;5430580.609;120.7396;47.095;-1.7077;64.4767;45.1608;131.1183;2.1833;0.7769;109
116.2305;448356.2031;5413388.44;133.5734;52.7392;-1.1807;63.5933;51.765;131.865;3.8;0.8459;122
103.4476;475407.5082;5459945.847;92.1853;47.4742;-1.8381;64.2108;52.4783;128.3758;2.1833;0.3932;108
110.768;465988.2341;5434440.051;133.5734;47.4483;-1.8098;63.055;50.1708;130.2967;2.5167;0.6503;117
175.4685;396145.8711;5331995.767;120.7396;51.9367;-0.9542;65.2083;47.4675;135.075;2.8083;0.755;176
202.2189;395463.2344;5301631.833;120.7396;47.3467;-0.8877;64.4342;35.2475;136.0975;1.9833;0.5868;216
198.2889;412954.2408;5328097.272;133.5734;52.3958;-1.1159;64.0033;44.3533;134.465;2.4917;0.868;209
128.9731;425404.3343;5390712.444;120.7396;49.9292;-1.4802;61.6508;50.1392;132.1075;2.625;0.7258;129
137.9383;421026.068;5380136.636;120.7396;50.9075;-1.4618;63.115;51.1033;132.3425;2.5583;0.6738;136
128.7047;429224.8083;5392117.89;120.7396;50.3617;-1.4642;62.8692;47.9358;132.0217;2.725;0.6566;129
115.4521;447157.6802;5413082.561;133.5734;51.0292;-1.2622;63.9067;48.145;131.5483;3.0;0.4202;120
92.8747;463962.0819;5465609.655;120.7396;46.68;-1.8728;65.155;49.4192;128.4683;1.7333;0.6404;94
104.1361;474432.8923;5454668.958;92.1853;47.1808;-1.8219;64.1258;51.8808;128.8467;2.2833;0.4158;109
193.3351;399181.7274;5311941.708;120.7396;49.0258;-0.9123;65.1042;37.9025;135.6108;1.8667;0.5842;199
168.1765;401038.9568;5339280.875;120.7396;52.4992;-1.0478;64.4883;48.4725;134.2817;2.5417;0.7576;170
213.9311;404821.4849;5310255.374;133.5734;49.7092;-0.9668;64.5333;37.9483;135.4917;2.0917;0.585;224
140.654;424054.8536;5379626.837;133.5734;52.0092;-1.3557;63.3817;51.26;132.075;2.7833;0.545;146
147.1263;418659.9972;5368191.38;133.5734;51.1942;-1.465;64.22;49.9667;132.7517;2.0917;0.8771;157
121.0669;437127.6642;5402234.872;133.5734;51.58;-1.2154;63.5;48.8208;131.7425;2.875;0.7514;122
130.7035;431104.0551;5391332.202;133.5734;51.2867;-1.3056;63.3408;48.7883;132.0267;2.8667;0.6924;130
91.8956;465665.4116;5470057.881;92.1853;46.7;-1.8833;65.1333;49.5975;128.0192;1.625;0.6822;101
103.3654;472128.8088;5453578.403;92.1853;46.6208;-1.8293;64.1583;50.81;129.3275;2.2667;0.6595;112
114.1553;467024.8256;5436385.276;133.5734;48.435;-1.8087;62.28;52.3792;130.3217;3.1917;0.8172;116
169.3007;399049.7485;5339047.968;120.7396;52.0833;-1.0292;64.7608;48.19;134.6808;2.5833;0.7467;174
156.6281;411325.9129;5353940.048;133.5734;51.82;-1.3344;64.4908;48.4833;133.3417;2.4917;0.8818;164
129.3178;416847.7548;5388063.492;120.7396;49.5867;-1.6387;64.9617;48.3733;132.4283;1.8167;0.5957;131
130.7571;432981.3052;5391875.987;133.5734;52.1392;-1.2187;63.28;49.9783;131.7517;3.025;0.7181;131
95.0558;472599.6606;5491532.362;133.5734;46.3633;-1.9772;64.4;53.3292;126.115;1.925;0.6566;98
94.8185;470622.4384;5474041.279;92.1853;47.7242;-1.8643;64.9667;53.1475;127.2967;1.7833;0.5435;107
101.9645;464507.8421;5452971.679;92.1853;46.3567;-1.8241;64.6075;49.1383;129.19;2.1083;0.4654;107
112.8189;464020.0104;5430683.547;133.5734;48.6067;-1.7748;62.7683;51.44;130.8242;3.0167;0.7685;122
139.691;411725.7795;5373499.272;120.7396;50.0225;-1.5484;65.0983;48.8325;132.6742;1.7417;0.7164;139
156.577;412794.327;5353956.041;133.5734;51.82;-1.3344;64.4908;48.4833;133.3417;2.4917;0.5197;159
161.6707;406211.9358;5346739.911;120.7396;51.7558;-1.2358;64.57;48.5175;133.9392;2.1667;0.563;164
128.5655;420746.1968;5389562.898;120.7396;49.5775;-1.5506;62.0033;50.2983;132.07;2.4833;0.5017;134
137.3632;415630.226;5378328.355;120.7396;50.4125;-1.5239;64.8108;49.3342;132.375;1.9;0.6052;137
149.2381;419796.5415;5366811.93;133.5734;51.4583;-1.4338;64.1925;49.7208;132.7225;2.325;0.8598;160
121.3198;435500.3126;5401720.076;120.7396;51.58;-1.2154;63.5;48.8208;131.7425;2.875;0.8384;130
131.1615;434980.5045;5391444.159;170.8073;52.1392;-1.2187;63.28;49.9783;131.7517;3.025;0.5063;136
95.7005;457031.8038;5453088.66;120.7396;44.9192;-1.8016;64.3392;44.9317;129.72;2.0833;0.8318;101
103.1058;474419.9008;5458578.398;92.1853;47.4742;-1.8381;64.2108;52.4783;128.3758;2.1833;0.8322;118
194.0136;398206.1217;5310449.307;120.7396;49.0258;-0.9123;65.1042;37.9025;135.6108;1.8667;0.4274;202
133.931;412599.4436;5381486.102;120.7396;50.28;-1.5935;65.3317;49.1117;132.1;1.6417;0.3023;141
162.0839;403443.033;5345830.272;120.7396;51.4492;-1.2251;65.0058;48.3058;134.2667;2.1583;0.7634;165
137.5069;416672.8093;5378865.142;120.7396;50.4125;-1.5239;64.8108;49.3342;132.375;1.9;0.5836;136
96.2818;457009.8124;5453059.672;120.7396;44.9192;-1.8016;64.3392;44.9317;129.72;2.0833;0.845;105
100.414;471193.1885;5460280.735;133.5734;47.035;-1.8513;64.4292;51.9858;128.7167;2.1167;0.6156;121
107.6219;464739.7397;5440797.526;133.5734;46.9783;-1.8172;64.0508;49.2833;130.0117;2.3583;0.6198;111
